2018-03-23 08:37:59 [main:0]-[INFO] Root WebApplicationContext: initialization started
2018-03-23 08:38:14 [main:14308]-[INFO] Mapped "{[/user/address/edit],methods=[POST],produces=[application/x-www-form-urlencoded;charset=utf-8]}" onto public java.lang.String com.zd.aoding.outsourcing.web.controllerApi.app.user.AddressUserController.editAddress(java.lang.String,java.lang.String,com.zd.aoding.outsourcing.weChat.api.bean.dataObject.UserAddressDO,javax.servlet.http.HttpServletRequest)
2018-03-23 08:38:14 [main:14309]-[INFO] Mapped "{[/user/address/delete],methods=[POST],produces=[application/x-www-form-urlencoded;charset=utf-8]}" onto public java.lang.String com.zd.aoding.outsourcing.web.controllerApi.app.user.AddressUserController.deletedAddress(java.lang.String,javax.servlet.http.HttpServletRequest)
2018-03-23 08:38:14 [main:14309]-[INFO] Mapped "{[/user/address/getPageAndDefault],methods=[POST],produces=[application/x-www-form-urlencoded;charset=utf-8]}" onto public java.lang.String com.zd.aoding.outsourcing.web.controllerApi.app.user.AddressUserController.getAddressAndDefault(java.lang.String,java.lang.String,javax.servlet.http.HttpServletRequest)
2018-03-23 08:38:14 [main:14310]-[INFO] Mapped "{[/user/address/detail],methods=[POST],produces=[application/x-www-form-urlencoded;charset=utf-8]}" onto public java.lang.String com.zd.aoding.outsourcing.web.controllerApi.app.user.AddressUserController.getAddressMapper(java.lang.String,javax.servlet.http.HttpServletRequest)
2018-03-23 08:38:14 [main:14311]-[INFO] Mapped "{[/user/address/getDefault],methods=[POST],produces=[application/x-www-form-urlencoded;charset=utf-8]}" onto public java.lang.String com.zd.aoding.outsourcing.web.controllerApi.app.user.AddressUserController.getDefaultAddress(javax.servlet.http.HttpServletRequest)
2018-03-23 08:38:14 [main:14314]-[INFO] Mapped "{[/user/phoneBankCode],methods=[POST],produces=[application/x-www-form-urlencoded;charset=utf-8]}" onto public java.lang.String com.zd.aoding.outsourcing.web.controllerApi.app.user.BankUserController.phoneRegCode(java.lang.String,javax.servlet.http.HttpServletRequest)
2018-03-23 08:38:14 [main:14315]-[INFO] Mapped "{[/user/bankCard/add],methods=[POST],produces=[application/x-www-form-urlencoded;charset=utf-8]}" onto public java.lang.String com.zd.aoding.outsourcing.web.controllerApi.app.user.BankUserController.addBankCard(java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,javax.servlet.http.HttpServletRequest)
2018-03-23 08:38:14 [main:14316]-[INFO] Mapped "{[/user/bankCard/edit],methods=[POST],produces=[application/x-www-form-urlencoded;charset=utf-8]}" onto public java.lang.String com.zd.aoding.outsourcing.web.controllerApi.app.user.BankUserController.editBankCard(java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,java.lang.String,javax.servlet.http.HttpServletRequest)
2018-03-23 08:38:14 [main:14317]-[INFO] Mapped "{[/user/bankCard/delete],methods=[POST],produces=[application/x-www-form-urlencoded;charset=utf-8]}" onto public java.lang.String com.zd.aoding.outsourcing.web.controllerApi.app.user.BankUserController.deletedBankCard(java.lang.String,javax.servlet.http.HttpServletRequest)
2018-03-23 08:38:14 [main:14317]-[INFO] Mapped "{[/user/bankCard/getPage],methods=[POST],produces=[application/x-www-form-urlencoded;charset=utf-8]}" onto public java.lang.String com.zd.aoding.outsourcing.web.controllerApi.app.user.BankUserController.getBankCard(java.lang.String,java.lang.String,javax.servlet.http.HttpServletRequest)
